customer_id,churn_probability,risk_decile,monetary_total,frequency,recency_days,acquisition_channel,loyalty_tier,expected_revenue_at_risk
CUST002840,0.9858,1,1635.16,1.0,379.0,Paid Social,Bronze,1611.94
CUST006179,0.9844,1,1637.4099999999999,3.0,204.0,,Bronze,1611.87
CUST000324,0.4106,6,3923.8700000000003,4.0,53.0,Influencer,Bronze,1611.14
CUST018338,0.7441,3,2165.22,2.0,136.0,Direct,Bronze,1611.14
CUST017328,0.4789,5,3363.92,4.0,86.0,Direct,Bronze,1610.98
CUST002098,0.9902,1,1625.17,1.0,346.0,Influencer,,1609.24
CUST013983,0.2446,9,6577.47,6.0,108.0,Referral,Silver,1608.85
CUST009365,0.1983,9,8106.030000000001,6.0,46.0,Organic Search,Bronze,1607.43
CUST010458,0.0829,10,19389.82,9.0,59.0,Email Campaign,Gold,1607.42
CUST005634,0.093,10,17281.28,12.0,20.0,Direct,Bronze,1607.16
CUST014111,0.877,3,1830.92,1.0,179.0,Marketplace,Bronze,1605.72
CUST011624,0.9808,1,1636.6,2.0,330.0,Email Campaign,Bronze,1605.18
CUST005619,0.4593,6,3493.26,3.0,51.0,,Silver,1604.45
CUST010968,0.2369,9,6772.23,11.0,14.0,Email Campaign,Bronze,1604.34
CUST000180,0.2566,9,6248.52,7.0,3.0,Organic Search,Bronze,1603.37
CUST016805,0.8917,3,1796.8700000000001,3.0,125.0,Organic Search,Bronze,1602.27
CUST010697,0.1982,9,8080.91,6.0,20.0,Email Campaign,Gold,1601.64
CUST009963,0.2311,9,6927.860000000001,10.0,10.0,Organic Search,Gold,1601.03
CUST010652,0.2431,9,6585.59,7.0,23.0,Paid Social,,1600.96
CUST005704,0.992,1,1613.68,2.0,311.0,Organic Search,,1600.77
CUST005501,0.3533,7,4529.16,6.0,116.0,Email Campaign,Silver,1600.15
CUST004324,0.7535,3,2122.48,2.0,222.0,Direct,,1599.29
CUST000165,0.6891,4,2319.88,2.0,128.0,Direct,Silver,1598.63
CUST016894,0.1497,10,10673.79,8.0,13.0,Paid Social,Bronze,1597.87
CUST005830,0.471,5,3391.89,1.0,105.0,Paid Social,Bronze,1597.58
CUST009945,0.3826,7,4175.55,3.0,72.0,Direct,Bronze,1597.57
CUST012926,0.5099,5,3132.08,3.0,118.0,Organic Search,Bronze,1597.05
CUST000333,0.6694,4,2384.49,1.0,294.0,Organic Search,Silver,1596.18
CUST003358,0.3228,8,4943.1,4.0,42.0,Paid Social,Bronze,1595.63
CUST002125,0.063,10,25323.78,9.0,3.0,Organic Search,Platinum,1595.4
CUST016125,0.9716,1,1641.38,1.0,182.0,Organic Search,Bronze,1594.76
CUST010096,0.3465,7,4602.19,2.0,1.0,Marketplace,Bronze,1594.66
CUST016141,0.2396,9,6655.25,5.0,52.0,Direct,Bronze,1594.6
CUST006751,0.4678,6,3408.38,1.0,54.0,Influencer,Bronze,1594.44
CUST014837,0.2692,8,5921.29,6.0,101.0,Email Campaign,Silver,1594.01
CUST006262,0.5887,4,2707.67,1.0,3.0,Organic Search,Silver,1594.01
CUST006334,0.9331,2,1708.13,4.0,150.0,Organic Search,,1593.86
CUST014875,0.9467,2,1683.5500000000002,3.0,292.0,Email Campaign,Bronze,1593.82
CUST017843,0.9472,2,1681.59,3.0,274.0,Organic Search,Silver,1592.8
CUST004391,0.9587,2,1661.1599999999999,4.0,284.0,Marketplace,Bronze,1592.55
CUST003023,0.504,5,3156.13,3.0,359.0,Influencer,Bronze,1590.69
CUST004170,0.3165,8,5024.05,2.0,59.0,Organic Search,Silver,1590.11
CUST009426,0.7823,3,2032.0900000000001,2.0,82.0,Influencer,Bronze,1589.7
CUST014271,0.3255,8,4881.89,3.0,208.0,Direct,Silver,1589.06
CUST001824,0.3232,8,4916.26,6.0,13.0,,,1588.94
CUST006515,0.9583,2,1656.9499999999998,2.0,270.0,Paid Social,Bronze,1587.86
CUST001727,0.5328,5,2979.7400000000002,3.0,25.0,Referral,Silver,1587.61
CUST011075,0.3612,7,4395.04,3.0,100.0,Paid Social,,1587.49
CUST013700,0.9711,1,1634.38,2.0,241.0,Organic Search,Bronze,1587.15
CUST008347,0.9911,1,1600.89,1.0,308.0,Direct,Gold,1586.64
CUST002568,0.9627,1,1647.08,3.0,227.0,Direct,Bronze,1585.64
CUST004800,0.9281,2,1707.35,2.0,157.0,,Bronze,1584.59
CUST002599,0.9004,3,1759.49,2.0,119.0,Paid Social,Bronze,1584.24
CUST018137,0.815,3,1943.61,2.0,355.0,,,1584.04
CUST010712,0.8918,3,1775.15,4.0,151.0,Email Campaign,,1583.08
CUST004835,0.4095,6,3863.12,3.0,100.0,Paid Social,Silver,1581.95
CUST000151,0.235,9,6728.139999999999,6.0,109.0,Paid Social,Bronze,1581.11
CUST015006,0.1725,9,9164.7,7.0,80.0,Email Campaign,Gold,1580.91
CUST003272,0.2131,9,7415.5599999999995,5.0,42.0,Email Campaign,Gold,1580.26
CUST000846,0.0408,10,38720.77,17.0,25.0,,Bronze,1579.81
CUST016369,0.3111,8,5071.65,5.0,99.0,Influencer,,1577.79
CUST012885,0.8334,3,1892.5500000000002,3.0,206.0,Paid Social,Bronze,1577.25
CUST005502,0.3513,7,4488.86,8.0,41.0,Email Campaign,Gold,1576.94
CUST012341,0.3706,7,4254.5199999999995,2.0,31.0,Referral,Silver,1576.73
CUST010427,0.6051,4,2605.55,4.0,185.0,Influencer,,1576.62
CUST008962,0.3299,8,4775.55,2.0,101.0,Influencer,Gold,1575.45
CUST000280,0.9922,1,1587.8,1.0,295.0,Organic Search,Bronze,1575.42
CUST016537,0.4312,6,3653.01,1.0,56.0,Paid Social,Bronze,1575.18
CUST000072,0.6885,4,2287.03,1.0,95.0,Marketplace,Silver,1574.62
CUST001400,0.9782,1,1609.24,1.0,225.0,Marketplace,,1574.16
CUST016859,0.278,8,5659.57,4.0,12.0,Organic Search,,1573.36
CUST900268,0.5286,5,2976.39,2.0,9.0,Organic Search,Platinum,1573.32
CUST004047,0.2516,9,6253.05,6.0,52.0,Direct,Gold,1573.27
CUST017308,0.0832,10,18905.95,14.0,30.0,Direct,Bronze,1572.98
CUST011157,0.9665,1,1627.37,2.0,287.0,Influencer,Silver,1572.85
CUST019143,0.4288,6,3666.5299999999997,3.0,108.0,Paid Social,Bronze,1572.21
CUST005050,0.1062,10,14801.779999999999,9.0,16.0,Paid Social,Platinum,1571.95
CUST002918,0.4353,6,3610.32,4.0,22.0,Influencer,,1571.57
CUST003321,0.1679,10,9353.960000000001,6.0,13.0,Direct,Bronze,1570.53
CUST019418,0.1094,10,14353.96,7.0,51.0,Referral,Gold,1570.32
CUST013143,0.9394,2,1671.51,1.0,350.0,Marketplace,Bronze,1570.22
CUST017275,0.2043,9,7684.02,7.0,12.0,Referral,Silver,1569.85
CUST007356,0.3453,7,4545.62,4.0,10.0,Marketplace,,1569.6
CUST019246,0.3648,7,4302.21,1.0,18.0,Email Campaign,Gold,1569.45
CUST017680,0.9904,1,1583.79,1.0,344.0,Organic Search,Bronze,1568.59
CUST011179,0.7488,3,2094.75,1.0,102.0,Organic Search,Bronze,1568.55
CUST012887,0.8944,3,1753.13,4.0,116.0,Organic Search,Bronze,1568.0
CUST018895,0.9375,2,1671.58,1.0,220.0,Email Campaign,Gold,1567.11
CUST018046,0.5827,4,2687.53,1.0,19.0,Email Campaign,,1566.02
CUST017041,0.7404,3,2113.99,5.0,53.0,Paid Social,,1565.2
CUST018848,0.0956,10,16370.92,11.0,2.0,Organic Search,Gold,1565.06
CUST018211,0.2682,8,5833.45,6.0,33.0,Influencer,Silver,1564.53
CUST006124,0.9535,2,1639.19,1.0,376.0,Email Campaign,Silver,1562.97
CUST004573,0.4956,5,3151.79,4.0,85.0,Referral,Bronze,1562.03
CUST003838,0.9424,2,1657.18,1.0,387.0,Paid Social,Silver,1561.73
CUST011562,0.7795,3,2002.82,2.0,56.0,Paid Social,Bronze,1561.2
CUST011900,0.0716,10,21801.03,10.0,11.0,Email Campaign,Platinum,1560.95
CUST017597,0.2393,9,6521.95,5.0,32.0,Paid Social,Silver,1560.7
CUST004825,0.5239,5,2978.92,5.0,3.0,,,1560.66
CUST012116,0.9798,1,1589.4,1.0,233.0,Influencer,Bronze,1557.29
CUST014309,0.1758,9,8853.02,8.0,27.0,Influencer,Silver,1556.36
CUST002290,0.9396,2,1656.4,3.0,347.0,Direct,Bronze,1556.35
CUST017552,0.737,3,2111.54,1.0,51.0,Email Campaign,Bronze,1556.2
CUST014363,0.2539,9,6127.79,6.0,107.0,Influencer,Bronze,1555.85
CUST003682,0.8163,3,1905.88,2.0,71.0,Organic Search,Silver,1555.77
CUST014838,0.4362,6,3566.21,3.0,33.0,,Silver,1555.58
CUST000483,0.5151,5,3019.83,4.0,89.0,Direct,Gold,1555.51
CUST010045,0.9926,1,1566.96,1.0,454.0,Direct,Silver,1555.36
CUST013329,0.3801,7,4091.94,4.0,7.0,Paid Social,,1555.35
CUST007478,0.513,5,3031.21,2.0,214.0,Referral,Bronze,1555.01
CUST011829,0.4914,5,3164.39,2.0,88.0,Paid Social,Bronze,1554.98
CUST012242,0.9928,1,1566.1,2.0,238.0,,Gold,1554.82
CUST003886,0.525,5,2961.4399999999996,4.0,111.0,,Gold,1554.76
CUST011078,0.6846,4,2269.75,2.0,135.0,Paid Social,Bronze,1553.87
CUST008623,0.2541,9,6111.83,3.0,2.0,Referral,Gold,1553.02
CUST000706,0.6894,4,2250.9,2.0,117.0,Influencer,Silver,1551.77
CUST005832,0.5109,5,3037.08,3.0,80.0,Referral,Silver,1551.64
CUST009718,0.9702,1,1599.1399999999999,4.0,224.0,,Silver,1551.49
CUST006587,0.3285,8,4720.66,2.0,2.0,,Silver,1550.74
CUST012641,0.2077,9,7463.77,5.0,26.0,Organic Search,,1550.23
CUST010523,0.389,7,3984.8100000000004,3.0,58.0,Influencer,Bronze,1550.09
CUST018245,0.3611,7,4292.36,2.0,28.0,Email Campaign,Silver,1549.97
CUST014712,0.2242,9,6910.83,6.0,26.0,Organic Search,Bronze,1549.41
CUST004125,0.9887,1,1566.88,1.0,387.0,Organic Search,Bronze,1549.17
CUST004607,0.3735,7,4144.77,4.0,125.0,Marketplace,Silver,1548.07
CUST003221,0.4796,5,3227.69,4.0,127.0,Email Campaign,Bronze,1548.0
CUST008931,0.13,10,11905.01,13.0,58.0,Referral,Silver,1547.65
CUST010291,0.0909,10,17024.15,14.0,105.0,Email Campaign,,1547.5
CUST014545,0.2546,9,6077.96,6.0,9.0,Paid Social,Silver,1547.45
CUST006001,0.6784,4,2280.07,1.0,206.0,Marketplace,Silver,1546.8
CUST011522,0.9324,2,1658.74,3.0,297.0,Email Campaign,Silver,1546.61
CUST012950,0.1762,9,8775.4,5.0,39.0,,Silver,1546.23
CUST002219,0.9866,1,1567.12,2.0,211.0,Organic Search,Bronze,1546.12
CUST017258,0.9497,2,1627.0900000000001,3.0,240.0,Paid Social,Platinum,1545.25
CUST006974,0.2803,8,5510.43,4.0,104.0,Influencer,Bronze,1544.57
CUST008168,0.2287,9,6748.7,8.0,51.0,Organic Search,Bronze,1543.43
CUST003626,0.3637,7,4241.64,2.0,70.0,Organic Search,Bronze,1542.68
CUST009352,0.4475,6,3446.8,3.0,22.0,Paid Social,Bronze,1542.44
CUST006272,0.3335,7,4623.24,2.0,87.0,Paid Social,Silver,1541.85
CUST008814,0.7557,3,2040.15,2.0,86.0,,Gold,1541.74
CUST013875,0.1928,9,7994.96,5.0,34.0,Referral,Bronze,1541.43
CUST019794,0.8954,3,1721.49,1.0,104.0,Paid Social,Bronze,1541.42
CUST017719,0.39,7,3951.0699999999997,2.0,110.0,,Gold,1540.92
CUST013701,0.2914,8,5285.36,4.0,209.0,Direct,Silver,1540.15
CUST018716,0.381,7,4041.7799999999997,2.0,2.0,Paid Social,Silver,1539.92
CUST008442,0.1225,10,12569.849999999999,7.0,2.0,Marketplace,Silver,1539.81
CUST000476,0.2038,9,7555.16,7.0,98.0,Email Campaign,Silver,1539.74
CUST004058,0.2149,9,7161.74,8.0,44.0,,Platinum,1539.06
CUST019455,0.242,9,6359.719999999999,8.0,19.0,Direct,,1539.05
CUST000870,0.8429,3,1825.52,1.0,143.0,Direct,Bronze,1538.73
CUST008622,0.8084,3,1903.27,2.0,68.0,,Platinum,1538.6
CUST002476,0.0823,10,18685.52,12.0,87.0,Email Campaign,Platinum,1537.82
CUST005953,0.4568,6,3366.07,1.0,233.0,Influencer,Silver,1537.62
CUST013209,0.9838,1,1562.92,2.0,288.0,,Bronze,1537.6
CUST005403,0.256,9,6005.77,6.0,8.0,Organic Search,Bronze,1537.48
CUST009908,0.9593,2,1601.55,1.0,277.0,Referral,Bronze,1536.37
CUST018558,0.9087,2,1690.23,2.0,131.0,Organic Search,Bronze,1535.91
CUST013324,0.4997,5,3073.4700000000003,3.0,187.0,Email Campaign,Gold,1535.81
CUST003699,0.3055,8,5023.85,5.0,59.0,Referral,Bronze,1534.79
CUST006426,0.9277,2,1654.18,3.0,130.0,Referral,Bronze,1534.58
CUST011857,0.309,8,4965.67,4.0,4.0,,,1534.39
CUST009420,0.928,2,1653.19,1.0,112.0,Paid Social,Silver,1534.16
CUST008708,0.2286,9,6710.13,8.0,19.0,Organic Search,Silver,1533.94
CUST018723,0.8145,3,1882.5500000000002,2.0,68.0,Direct,Silver,1533.34
CUST015938,0.3143,8,4877.58,9.0,123.0,Paid Social,Gold,1533.02
CUST014645,0.7862,3,1949.4099999999999,3.0,94.0,Direct,Silver,1532.63
CUST016671,0.1953,9,7845.379999999999,4.0,51.0,Organic Search,,1532.2
CUST001262,0.2352,9,6512.9400000000005,3.0,8.0,Paid Social,Silver,1531.84
CUST010349,0.3795,7,4034.44,4.0,140.0,,Bronze,1531.07
CUST004178,0.995,1,1537.71,1.0,341.0,Organic Search,Bronze,1530.02
CUST005802,0.2851,8,5366.15,4.0,9.0,Organic Search,Bronze,1529.89
CUST010501,0.5307,5,2879.2599999999998,3.0,245.0,Paid Social,Bronze,1528.02
CUST009906,0.2414,9,6326.389999999999,3.0,10.0,Organic Search,Bronze,1527.19
CUST006469,0.9453,2,1615.31,3.0,124.0,,,1526.95
CUST002479,0.7714,3,1978.81,4.0,87.0,,Bronze,1526.45
CUST005165,0.0876,10,17423.629999999997,12.0,19.0,Referral,Bronze,1526.31
CUST013537,0.4408,6,3462.51,4.0,26.0,Direct,Gold,1526.27
CUST018051,0.321,8,4754.68,1.0,98.0,Organic Search,Bronze,1526.25
CUST010761,0.7166,4,2129.45,6.0,52.0,Direct,Bronze,1525.96
CUST014598,0.2898,8,5265.29,2.0,3.0,Referral,,1525.88
CUST011877,0.1298,10,11754.5,12.0,94.0,Email Campaign,Silver,1525.73
CUST003066,0.844,3,1807.3899999999999,3.0,78.0,Direct,Bronze,1525.44
CUST001999,0.4409,6,3459.6900000000005,3.0,16.0,Referral,Bronze,1525.38
CUST011616,0.4135,6,3688.96,1.0,11.0,Influencer,Bronze,1525.38
CUST016309,0.301,8,5067.13,5.0,21.0,Influencer,Platinum,1525.21
CUST014150,0.9767,1,1561.46,1.0,370.0,Paid Social,Gold,1525.08
CUST001868,0.9474,2,1609.71,1.0,402.0,,Silver,1525.04
CUST013277,0.4456,6,3419.92,1.0,249.0,,Silver,1523.92
CUST001437,0.3007,8,5067.25,4.0,94.0,Referral,Bronze,1523.72
CUST010031,0.9235,2,1649.9099999999999,3.0,254.0,Influencer,,1523.69
CUST002284,0.1994,9,7640.82,8.0,4.0,Direct,Platinum,1523.58
CUST003162,0.9097,2,1674.6,1.0,130.0,Email Campaign,Bronze,1523.38
CUST003070,0.0518,10,29404.11,14.0,25.0,Referral,Silver,1523.13
CUST007448,0.8167,3,1863.7800000000002,4.0,178.0,Organic Search,Bronze,1522.15
CUST015095,0.89,3,1709.99,1.0,116.0,Paid Social,,1521.89
CUST011155,0.3272,8,4649.42,3.0,16.0,Organic Search,Bronze,1521.29
CUST008254,0.6208,4,2450.47,1.0,36.0,Paid Social,Bronze,1521.25
CUST013248,0.2053,9,7408.2699999999995,6.0,96.0,Direct,Bronze,1520.92
CUST013669,0.3795,7,4007.3,3.0,45.0,Direct,,1520.77
CUST010158,0.2723,8,5583.48,4.0,17.0,Referral,Silver,1520.38
CUST008368,0.9838,1,1545.03,1.0,412.0,Paid Social,Bronze,1520.0
CUST016275,0.8571,3,1772.41,1.0,192.0,Organic Search,Bronze,1519.13
CUST000621,0.3675,7,4131.16,1.0,8.0,Direct,Bronze,1518.2
CUST006213,0.3049,8,4972.53,5.0,96.0,Email Campaign,Bronze,1516.12
CUST001155,0.2581,8,5872.9800000000005,6.0,50.0,Organic Search,Silver,1515.82
CUST012207,0.0842,10,17999.43,12.0,56.0,Email Campaign,Platinum,1515.55
CUST006372,0.9853,1,1537.5900000000001,3.0,261.0,Marketplace,Bronze,1514.99
CUST009453,0.1356,10,11168.51,6.0,28.0,Direct,Platinum,1514.45
CUST013610,0.8663,3,1747.73,1.0,129.0,Paid Social,Bronze,1514.06
CUST011257,0.1784,9,8486.369999999999,6.0,9.0,Referral,,1513.97
CUST012292,0.0929,10,16288.259999999998,17.0,11.0,Direct,Silver,1513.18
CUST012728,0.2442,9,6196.41,6.0,12.0,Paid Social,,1513.16
CUST011444,0.9561,2,1582.6,2.0,186.0,Influencer,Bronze,1513.12
CUST006459,0.4202,6,3600.81,1.0,131.0,Email Campaign,Gold,1513.06
CUST015951,0.4231,6,3575.27,2.0,46.0,Marketplace,Bronze,1512.7
CUST009845,0.3541,7,4271.64,4.0,29.0,Paid Social,Bronze,1512.59
CUST000391,0.1479,10,10225.7,8.0,115.0,Influencer,Bronze,1512.38
CUST017242,0.3753,7,4028.6099999999997,4.0,244.0,Organic Search,Silver,1511.94
CUST015137,0.5256,5,2876.47,1.0,18.0,Organic Search,Gold,1511.87
CUST008247,0.2236,9,6760.4,9.0,62.0,Email Campaign,Silver,1511.63
CUST009223,0.358,7,4222.05,4.0,10.0,Email Campaign,Bronze,1511.49
CUST014090,0.2537,9,5956.26,3.0,101.0,Paid Social,Silver,1511.1
CUST005138,0.3476,7,4347.1,5.0,192.0,Direct,Bronze,1511.05
CUST005093,0.118,10,12804.039999999999,9.0,9.0,Direct,Silver,1510.88
CUST009869,0.9838,1,1535.56,2.0,332.0,Influencer,Bronze,1510.68
CUST017147,0.2638,8,5719.93,5.0,18.0,,,1508.92
CUST006383,0.962,1,1567.6,1.0,236.0,Paid Social,Gold,1508.03
CUST003768,0.4095,6,3681.4700000000003,7.0,29.0,Email Campaign,Bronze,1507.56
CUST013648,0.7134,4,2112.76,3.0,101.0,Direct,Bronze,1507.24
CUST005896,0.2334,9,6456.22,5.0,47.0,,Gold,1506.88
CUST010664,0.383,7,3933.74,3.0,18.0,Paid Social,Platinum,1506.62
CUST010020,0.3321,8,4536.4400000000005,5.0,50.0,Paid Social,Bronze,1506.55
CUST006197,0.9619,1,1565.54,1.0,311.0,Influencer,Bronze,1505.89
CUST013489,0.544,5,2766.88,3.0,22.0,Influencer,Bronze,1505.18
CUST012526,0.5854,4,2570.27,1.0,134.0,Organic Search,Bronze,1504.64
CUST005245,0.1753,9,8580.11,9.0,25.0,Email Campaign,,1504.09
CUST006158,0.6044,4,2488.49,1.0,53.0,Organic Search,Gold,1504.04
CUST007302,0.072,10,20884.03,12.0,2.0,Referral,Platinum,1503.65
CUST012647,0.3408,7,4411.78,3.0,35.0,Influencer,Bronze,1503.53
CUST004559,0.2373,9,6335.9400000000005,9.0,31.0,Paid Social,Platinum,1503.52
CUST001932,0.3408,7,4411.049999999999,3.0,88.0,Paid Social,Gold,1503.29
CUST002967,0.1539,10,9767.7,8.0,104.0,Direct,Bronze,1503.25
CUST019435,0.4166,6,3605.1299999999997,3.0,68.0,Organic Search,Silver,1501.9
CUST002034,0.0484,10,31016.98,15.0,15.0,Referral,Platinum,1501.22
CUST016861,0.9723,1,1543.85,4.0,210.0,Influencer,Bronze,1501.09
CUST013051,0.2697,8,5565.21,6.0,38.0,Influencer,Bronze,1500.94
CUST018880,0.0624,10,24042.95,11.0,54.0,Referral,,1500.28
CUST018481,0.0928,10,16160.0,12.0,6.0,Direct,Platinum,1499.65
CUST016704,0.5398,5,2777.32,4.0,190.0,,Bronze,1499.2
CUST003792,0.4283,6,3500.25,2.0,38.0,,Bronze,1499.16
CUST005511,0.914,2,1639.86,2.0,228.0,Email Campaign,Bronze,1498.83
CUST015970,0.7933,3,1889.27,4.0,65.0,,Bronze,1498.76
CUST000924,0.4681,6,3201.73,3.0,26.0,Paid Social,Bronze,1498.73
CUST010847,0.9607,2,1559.95,1.0,344.0,Influencer,Bronze,1498.64
CUST005680,0.1567,10,9563.27,6.0,78.0,Direct,Bronze,1498.56
CUST016518,0.0639,10,23441.76,12.0,1.0,,Silver,1497.93
CUST001964,0.3072,8,4875.85,6.0,114.0,Organic Search,,1497.86
CUST005641,0.2746,8,5453.66,4.0,52.0,Email Campaign,Platinum,1497.58
CUST018393,0.9061,3,1651.87,4.0,172.0,Organic Search,Silver,1496.76
CUST011544,0.3873,7,3864.31,3.0,39.0,Email Campaign,Bronze,1496.65
CUST014372,0.1279,10,11700.57,9.0,8.0,Email Campaign,Bronze,1496.5
CUST003904,0.965,1,1550.36,3.0,288.0,Paid Social,Silver,1496.1
CUST007588,0.3886,7,3847.16,4.0,89.0,,Bronze,1495.01
CUST010954,0.3673,7,4069.43,1.0,19.0,Influencer,Silver,1494.7
CUST018730,0.7043,4,2121.55,1.0,99.0,Paid Social,,1494.21
CUST003523,0.1932,9,7733.679999999999,4.0,65.0,Organic Search,,1494.15
CUST005693,0.9162,2,1629.99,4.0,181.0,Direct,Silver,1493.4
CUST008772,0.9319,2,1602.17,2.0,122.0,Paid Social,Silver,1493.06
CUST001154,0.976,1,1529.6,2.0,237.0,Organic Search,Bronze,1492.89
CUST014444,0.5918,4,2522.03,1.0,56.0,Organic Search,Silver,1492.54
CUST012032,0.4426,6,3372.16,5.0,16.0,Email Campaign,,1492.52
CUST009701,0.1878,9,7944.66,7.0,30.0,Email Campaign,Bronze,1492.01
CUST001258,0.3874,7,3849.46,4.0,50.0,Paid Social,Platinum,1491.28
CUST000469,0.3072,8,4846.81,3.0,10.0,Email Campaign,Bronze,1488.94
CUST014342,0.3512,7,4239.06,2.0,13.0,Email Campaign,Silver,1488.76
CUST012405,0.9706,1,1533.63,5.0,223.0,Organic Search,Silver,1488.54
CUST003999,0.6463,4,2299.72,1.0,38.0,Paid Social,Silver,1486.31
CUST003105,0.9826,1,1512.53,1.0,431.0,Direct,Silver,1486.21
CUST007132,0.3075,8,4832.94,3.0,134.0,Influencer,Silver,1486.13
CUST002355,0.5995,4,2477.66,3.0,25.0,Paid Social,Bronze,1485.36
CUST013191,0.081,10,18324.92,18.0,54.0,Organic Search,Platinum,1484.32
CUST002369,0.2644,8,5611.48,3.0,26.0,Referral,Bronze,1483.68
CUST013094,0.5177,5,2865.56,2.0,125.0,Influencer,Silver,1483.5
CUST004575,0.5485,5,2704.3599999999997,2.0,251.0,Paid Social,,1483.34
CUST002684,0.9814,1,1511.1000000000001,2.0,283.0,Direct,Bronze,1482.99
CUST011245,0.288,8,5148.9,7.0,73.0,,Bronze,1482.88
CUST006052,0.4089,6,3624.44,5.0,5.0,Organic Search,Silver,1482.03
CUST008998,0.9056,3,1636.48,2.0,122.0,Marketplace,,1482.0
CUST013072,0.1381,10,10730.88,10.0,12.0,Email Campaign,Bronze,1481.93
CUST008210,0.1416,10,10465.08,14.0,28.0,Referral,Gold,1481.86
CUST019057,0.2259,9,6558.65,4.0,119.0,Direct,Bronze,1481.6
CUST008685,0.1882,9,7870.26,10.0,12.0,Organic Search,Platinum,1481.18
CUST017744,0.6682,4,2213.79,2.0,65.0,Influencer,Bronze,1479.25
CUST006130,0.5944,4,2488.08,1.0,58.0,Email Campaign,Silver,1478.91
CUST008836,0.1236,10,11961.22,11.0,35.0,Organic Search,Platinum,1478.41
CUST006973,0.2868,8,5153.85,5.0,0.0,Marketplace,Silver,1478.12
CUST002196,0.0785,10,18827.309999999998,16.0,23.0,Direct,Gold,1477.94
CUST007940,0.113,10,13074.779999999999,10.0,20.0,Email Campaign,Gold,1477.45
CUST001507,0.6232,4,2369.7599999999998,4.0,108.0,Direct,Silver,1476.83
CUST016278,0.9144,2,1614.96,2.0,165.0,Organic Search,Bronze,1476.72
CUST015192,0.0974,10,15148.84,10.0,35.0,Referral,Bronze,1475.5
CUST010282,0.7642,3,1930.4299999999998,4.0,113.0,Marketplace,Bronze,1475.23
CUST015164,0.9743,1,1513.73,1.0,237.0,Referral,Gold,1474.83
CUST015185,0.56,4,2632.34,2.0,383.0,Paid Social,Bronze,1474.11
CUST001075,0.1025,10,14374.77,10.0,91.0,Direct,Bronze,1473.41
CUST017619,0.4336,6,3396.98,3.0,33.0,Organic Search,Bronze,1472.93
CUST000008,0.0395,10,37288.649999999994,16.0,9.0,Organic Search,Gold,1472.9
CUST004215,0.1596,10,9225.28,7.0,126.0,Direct,Bronze,1472.35
CUST011181,0.2379,9,6188.45,6.0,51.0,Direct,Silver,1472.23
CUST013635,0.1877,9,7840.26,8.0,0.0,Paid Social,Silver,1471.62
CUST003786,0.2738,8,5370.84,6.0,157.0,Paid Social,Silver,1470.54
CUST018348,0.6196,4,2372.54,3.0,52.0,Marketplace,Bronze,1470.03
CUST013078,0.9766,1,1505.02,1.0,389.0,Paid Social,,1469.8
CUST003848,0.0502,10,29269.269999999997,11.0,24.0,,Bronze,1469.32
CUST013713,0.1616,10,9091.44,6.0,105.0,Direct,Gold,1469.18
CUST005980,0.212,9,6927.8099999999995,5.0,2.0,Marketplace,Platinum,1468.7
CUST004288,0.3174,8,4624.99,6.0,17.0,Organic Search,Silver,1467.97
CUST017665,0.0698,10,21012.09,13.0,0.0,Referral,Gold,1466.64
CUST013807,0.9692,1,1512.4099999999999,3.0,343.0,Organic Search,Platinum,1465.83
CUST015900,0.4493,6,3261.9300000000003,2.0,50.0,Organic Search,Bronze,1465.59
CUST010481,0.4518,6,3242.76,4.0,47.0,Direct,Gold,1465.08
CUST018143,0.5206,5,2812.78,1.0,27.0,Paid Social,Platinum,1464.33
CUST010838,0.254,9,5764.02,6.0,49.0,Email Campaign,Gold,1464.06
CUST004399,0.3668,7,3991.2000000000003,2.0,18.0,Direct,Silver,1463.97
CUST017529,0.3919,7,3734.25,2.0,15.0,Paid Social,Silver,1463.45
CUST007727,0.3725,7,3928.6499999999996,4.0,102.0,Paid Social,Silver,1463.42
CUST018063,0.8116,3,1802.92,1.0,38.0,,Gold,1463.25
CUST016085,0.5945,4,2461.3,1.0,25.0,Influencer,Silver,1463.24
CUST003352,0.9324,2,1569.0,1.0,210.0,Referral,,1462.94
CUST016076,0.1585,10,9229.5,7.0,4.0,Direct,Gold,1462.88
CUST004624,0.2205,9,6633.969999999999,9.0,113.0,Email Campaign,Bronze,1462.79
CUST004679,0.2411,9,6065.74,5.0,27.0,Direct,Platinum,1462.45
CUST017829,0.1499,10,9754.869999999999,6.0,98.0,Organic Search,Bronze,1462.26
CUST007205,0.8776,3,1665.99,2.0,115.0,Direct,Silver,1462.07
CUST007744,0.2557,9,5712.96,4.0,57.0,Organic Search,,1460.8
CUST008967,0.3673,7,3977.01,3.0,11.0,Paid Social,Bronze,1460.76
CUST003253,0.2503,9,5834.03,2.0,26.0,Referral,Platinum,1460.26
CUST004568,0.6751,4,2162.67,1.0,87.0,Direct,Gold,1460.02
CUST000906,0.1418,10,10295.4,4.0,27.0,Direct,Bronze,1459.89
CUST016876,0.2595,8,5625.69,3.0,44.0,,,1459.87
CUST012592,0.0652,10,22380.84,18.0,18.0,Email Campaign,Bronze,1459.23
CUST001787,0.3584,7,4069.49,1.0,59.0,Direct,Platinum,1458.51
