product_id,unit_price_ghs,cost_price_ghs,stock_quantity,avg_rating,product_name,category,subcategory,brand,launch_date,is_active
PRD01411,241.99,183.21,169.0,3.79,Dell Baby Care 385,Baby Products,Baby Care,Apple,2024-10-10,False
PRD01412,77.58,44.02,691.0,4.12,GTP Textbook 314,Books & Stationery,Textbooks,Fan Milk,2023-01-27,True
PRD01413,286.62,242.24,108.0,3.55,Adidas Baby Food 585,Baby Products,Baby Food,Nestle,2022-03-18,True
PRD01414,17.97,15.37,118.0,3.88,GTP Fiction 738,Books & Stationery,Fiction,Puma,2023-03-12,True
PRD01415,2001.42,1404.65,214.0,4.08,GTP Laptop 529,Computing,Laptops,HP,2023-09-16,True
PRD01416,20.53,16.25,252.0,3.89,Hisense Pantry 759,Groceries,Pantry,Tecno,2023-10-06,True
PRD01417,757.01,530.47,864.0,2.39,Midea Cleaning 407,Home & Kitchen,Cleaning,GTP,2023-02-07,True
PRD01418,27.78,22.4,808.0,4.02,Fan Milk Bedding 623,Home & Kitchen,Bedding,Tecno,2024-10-24,True
PRD01419,538.18,422.14,660.0,3.81,Dell Outdoor 713,Sports & Fitness,Outdoor,Puma,2024-11-09,True
PRD01420,175.495,122.16,34.0,4.47,GTP Textbook 715,Books & Stationery,Textbooks,HP,2022-07-28,False
PRD01421,26.36,15.74,761.0,3.21,Samsung Haircare 724,Health & Beauty,Haircare,Woodin,2022-09-02,True
PRD01422,790.7,622.75,859.0,3.34,Infinix Furniture 792,Home & Kitchen,Furniture,Apple,2024-10-09,True
PRD01423,49.07,42.75,153.0,3.22,Fan Milk Men's Clothing 798,Fashion,Men'S Clothing,Samsung,2022-01-25,True
PRD01424,865.67,609.42,466.0,3.75,Samsung Bag 499,Fashion,Bags,Dell,2022-09-10,True
PRD01425,620.81,484.5,3.0,3.89,Unilever Bag 371,Fashion,Bags,Apple,2023-07-10,True
PRD01426,233.43,195.94,317.0,3.84,Generic Women's Clothing 966,Fashion,Women'S Clothing,Midea,2022-12-14,True
PRD01427,1389.02,1036.81,774.0,3.88,Nasco Tablet 679,Phones & Tablets,Tablets,Tecno,2022-01-24,True
PRD01428,236.25,151.49,542.0,,Woodin Smartphone 919,Phones & Tablets,Smartphones,Woodin,2023-06-03,False
PRD01429,11.51,9.21,147.0,4.42,Fan Milk Household 566,Groceries,Household,Apple,2023-12-05,True
PRD01430,41.11,30.37,326.0,4.49,GTP Bag 740,Fashion,Bags,GTP,2023-01-28,True
PRD01431,101.87,67.7,774.0,3.95,HP Outdoor 444,Sports & Fitness,Outdoor,Infinix,2024-11-24,True
PRD01432,73.58,59.8,647.0,3.19,Kasapreko Supplement 371,Health & Beauty,Supplements,Generic,2024-03-04,True
PRD01433,942.615,716.81,388.0,3.29,Nivea Power Bank 461,Phones & Tablets,Power Banks,itel,2022-12-02,True
PRD01434,2675.46,1619.37,290.0,4.31,Lenovo Laptop 279,Computing,Laptops,Generic,2022-11-16,True
PRD01435,507.87,410.21,499.0,3.7,Tecno Small Appliance 130,Electronics,Small Appliances,Nestle,2023-05-05,True
PRD01436,41.04,24.39,698.0,5.0,Hisense Art 248,Books & Stationery,Art,Generic,2023-03-05,True
PRD01437,744.53,597.03,603.0,3.86,Nasco Small Appliance 387,Electronics,Small Appliances,Puma,2022-09-08,True
PRD01438,262.79,169.35,763.0,4.07,HP Cleaning 789,Home & Kitchen,Cleaning,Tecno,2024-07-08,True
PRD01439,69.58,58.91,353.0,3.57,Generic Supplement 400,Sports & Fitness,Supplements,Nestle,2024-10-19,False
PRD01440,68.78,55.29,771.0,3.86,Tecno Office Supplie 850,Books & Stationery,Office Supplies,Woodin,2024-10-05,True
PRD01441,413.76,331.45,310.0,3.41,itel Audio 905,Electronics,Audio,Woodin,2023-06-28,True
PRD01442,530.21,429.98,288.0,4.34,GTP Smartphone 947,Phones & Tablets,Smartphones,Generic,2024-07-14,True
PRD01443,696.8,580.66,459.0,3.77,Apple Laptop 128,Computing,Laptops,Apple,2022-10-15,True
PRD01444,5854.97,3746.06,364.0,2.84,Adidas Smartphone 551,Phones & Tablets,Smartphones,Tecno,2024-09-15,True
PRD01445,2576.52,1970.02,750.0,4.62,itel Laptop 405,Computing,Laptops,HP,2023-10-15,True
PRD01446,403.83,326.97,301.0,3.81,Nivea Cleaning 281,Home & Kitchen,Cleaning,Unilever,2022-05-05,True
PRD01447,912.17,677.11,349.0,4.3,Generic Sportswear 145,Sports & Fitness,Sportswear,Hisense,2022-05-26,True
PRD01448,2022.3,1475.11,397.0,,Kasapreko Cleaning 606,Home & Kitchen,Cleaning,Kasapreko,2023-07-27,True
PRD01449,15.29,12.37,850.0,4.1,Woodin Haircare 441,Health & Beauty,Haircare,Hisense,2024-07-02,True
PRD01450,844.06,,759.0,2.97,Dell Small Appliance 876,Electronics,Small Appliances,Generic,2024-08-18,True
PRD01451,62.24,41.29,671.0,3.3,Midea Pantry 706,Groceries,Pantry,Nasco,2024-11-14,True
PRD01452,339.95,217.03,737.0,3.04,Hisense Skincare 908,Health & Beauty,Skincare,Nivea,2023-10-10,True
PRD01453,46.01,30.56,384.0,3.98,Woodin Toy 137,Baby Products,Toys,Infinix,2022-10-24,False
PRD01454,110.67,74.96,85.0,,Lenovo Fiction 911,Books & Stationery,Fiction,Tecno,2022-01-12,True
PRD01455,95.65,61.48,885.0,3.58,Puma Bag 251,Fashion,Bags,Unilever,2023-05-29,True
PRD01456,542.64,469.12,408.0,4.37,Unilever Phone Accessorie 776,Phones & Tablets,Phone Accessories,Tecno,2022-12-30,True
PRD01457,4874.52,3682.88,106.0,3.44,itel Television 355,Electronics,Televisions,Generic,2023-04-21,True
PRD01458,354.82,,893.0,3.9,HP Bag 398,Fashion,Bags,Dell,2022-07-08,True
PRD01459,29.04,24.09,683.0,5.0,Puma Textbook 638,Books & Stationery,Textbooks,Hisense,2023-02-16,True
PRD01460,220.82,145.59,863.0,3.44,Nestle Footwear 785,Fashion,Footwear,Kasapreko,2023-11-21,True
PRD01461,35.08,25.39,133.0,3.77,Unilever Beverage 519,Groceries,Beverages,Tecno,2022-04-14,False
PRD01462,1040.77,,339.0,4.09,Unilever Furniture 655,Home & Kitchen,Furniture,Nasco,2022-10-17,True
PRD01463,691.55,602.75,310.0,4.48,Nestle Storage 895,Computing,Storage,Samsung,2022-11-25,True
PRD01464,195.68,134.89,574.0,4.0,Samsung Bag 109,Fashion,Bags,Kasapreko,2023-09-19,True
PRD01465,259.58,212.29,562.0,3.82,Hisense Fragrance 506,Health & Beauty,Fragrance,Fan Milk,2022-01-03,True
PRD01466,227.39,163.38,149.0,3.78,Kasapreko Skincare 200,Health & Beauty,Skincare,HP,2022-12-12,True
PRD01467,173.95,217.93,606.0,5.0,Dell Bag 595,Fashion,Bags,Kasapreko,2024-01-18,True
PRD01468,4565.51,2564.87,839.0,,Nasco Camera 871,Electronics,Cameras,Lenovo,2022-05-05,True
PRD01469,73.36,58.81,408.0,4.45,Fan Milk Household 919,Groceries,Household,Samsung,2022-02-08,True
PRD01470,3358.56,,423.0,4.68,Woodin Laptop 739,Computing,Laptops,Hisense,2022-05-08,True
PRD01471,56.5,42.6,397.0,3.92,Tecno Outdoor 890,Sports & Fitness,Outdoor,Unilever,2024-09-26,True
PRD01472,9036.45,6058.59,822.0,,Nivea Storage 795,Computing,Storage,Samsung,2023-03-10,True
PRD01473,913.63,658.62,461.0,4.36,Nivea Phone Accessorie 842,Phones & Tablets,Phone Accessories,Woodin,2023-12-16,False
PRD01474,86.61,65.71,215.0,5.0,Infinix Cleaning 746,Home & Kitchen,Cleaning,Puma,2024-06-08,True
PRD01475,527.58,371.63,895.0,4.46,Nivea Furniture 510,Home & Kitchen,Furniture,Adidas,2022-01-18,True
PRD01476,438.76,335.22,154.0,3.44,HP Bedding 767,Home & Kitchen,Bedding,Woodin,2022-06-29,False
PRD01477,327.36,287.71,339.0,3.43,Unilever Men's Clothing 655,Fashion,Men'S Clothing,Apple,2023-06-22,False
PRD01478,98.54,67.48,533.0,4.41,Tecno Textbook 826,Books & Stationery,Textbooks,GTP,2023-09-12,True
PRD01479,3134.4,2647.05,10.0,4.65,Dell Cleaning 284,Home & Kitchen,Cleaning,Woodin,2024-08-19,True
PRD01480,467.33,406.15,308.0,4.09,Unilever Women's Clothing 718,Fashion,Women'S Clothing,itel,2023-12-02,True
PRD01481,48.62,35.99,252.0,3.93,Adidas Bag 404,Fashion,Bags,Lenovo,2024-02-07,True
PRD01482,3321.8,2479.15,804.0,4.69,Unilever Smartphone 100,Phones & Tablets,Smartphones,Unilever,2024-01-10,True
PRD01483,3256.72,1988.52,600.0,5.0,Midea Cookware 597,Home & Kitchen,Cookware,Woodin,2023-02-12,True
PRD01484,2451.86,1565.29,171.0,,Fan Milk Camera 955,Electronics,Cameras,Fan Milk,2022-05-04,True
PRD01485,210.65,127.44,536.0,4.19,Fan Milk Haircare 467,Health & Beauty,,Woodin,2024-02-22,True
PRD01486,1807.62,1056.45,323.0,3.48,Puma Power Bank 880,Phones & Tablets,Power Banks,Generic,2023-07-17,True
PRD01487,24.23,19.36,568.0,3.88,Lenovo Office Supplie 370,Books & Stationery,Office Supplies,itel,2023-11-15,True
PRD01488,145.23,86.83,74.0,3.97,Apple Footwear 912,Fashion,Footwear,Lenovo,2023-12-23,True
PRD01489,887.78,720.38,160.0,4.03,Infinix Gym Equipment 140,Sports & Fitness,Gym Equipment,Apple,2023-10-21,True
PRD01490,49.9,32.05,466.0,5.0,Midea Women's Clothing 910,Fashion,Women'S Clothing,Hisense,2022-05-17,True
PRD01491,5257.2,4068.85,216.0,3.61,Nasco Phone Accessorie 172,Phones & Tablets,Phone Accessories,Infinix,2021-12-31,True
PRD01492,564.86,372.73,406.0,3.45,Midea Baby Care 289,Baby Products,Baby Care,Nasco,2023-03-17,True
PRD01493,22.37,18.29,600.0,3.85,Hisense Fragrance 666,Health & Beauty,Fragrance,Adidas,2022-04-04,True
PRD01494,27.84,23.17,53.0,3.69,GTP Snack 438,Groceries,Snacks,Woodin,2023-05-05,True
PRD01495,188.2,143.65,891.0,3.51,Unilever Women's Clothing 900,Fashion,Women'S Clothing,Tecno,2024-03-04,True
PRD01496,427.24,268.3,0.0,3.72,Nasco Fragrance 170,Health & Beauty,Fragrance,Lenovo,2022-12-28,True
PRD01497,130.74,72.98,822.0,,Tecno Toy 385,Baby Products,Toys,Generic,2024-11-12,True
PRD01498,78.76,60.92,590.0,3.05,Midea Supplement 813,Health & Beauty,Supplements,Samsung,2022-12-30,True
PRD01499,107.19,76.23,562.0,4.13,Apple Men's Clothing 632,Fashion,Men'S Clothing,Nasco,2023-10-02,True
PRD01500,368.43,262.75,650.0,3.95,Hisense Haircare 364,Health & Beauty,Haircare,Nivea,2022-11-16,False
