review_id,order_id,customer_id,product_id,review_timestamp,rating,review_title,review_text,helpful_votes,verified_purchase
REV0003838,ORD0019955,CUST900037,PRD00946,2025-06-29 16:29:32,4.0,Average,Quality is decent for the price paid.,1.0,True
REV0016896,ORD0051210,CUST016539,PRD00189,2026-01-26 08:12:59,4.0,Value for money,"Good value, I have ordered a second one.",0.0,True
REV0002583,ORD0036967,CUST011993,PRD01444,2025-05-06 19:00:39,3.0,Poor packaging,Quality is decent for the price paid.,2.0,True
REV0007724,ORD0049936,CUST016160,PRD00298,2026-06-02 03:23:50,5.0,Would buy again,"Good value, I have ordered a second one.",0.0,True
REV0017881,ORD0061249,CUST019847,PRD01336,2025-12-13 18:25:11,4.0,Fast delivery,Packaging was torn but the item is fine.,1.0,True
REV0008630,ORD0029433,CUST009511,PRD01387,2025-12-11 08:10:35,3.0,Excellent quality,"Good value, I have ordered a second one.",0.0,True
REV0000725,ORD0043026,CUST013932,PRD00501,2025-11-06 21:51:30,4.0,Damaged on arrival,Colour is slightly different from the pictures.,1.0,True
REV0011196,ORD0026688,CUST008634,PRD01291,2026-05-18 20:13:56,4.0,,Colour is slightly different from the pictures.,3.0,True
REV0012303,ORD0013152,CUST004264,PRD00771,2025-03-28 06:39:00,,Exactly what I wanted,Rider was polite and the package was sealed.,0.0,True
REV0002091,ORD0041729,CUST013556,PRD00614,2026-05-27 07:57:37,5.0,Not as described,Customer service resolved my issue quickly.,1.0,True
REV0010591,ORD0061817,CUST019990,PRD00326,2025-11-11 18:41:04,3.0,Damaged on arrival,Item arrived later than the estimated date.,1.0,True
REV0004686,ORD0020246,CUST006599,PRD00336,2025-08-06 16:48:39,3.0,Exactly what I wanted,"Good value, I have ordered a second one.",1.0,True
REV0003143,ORD0010437,CUST003350,PRD01347,2026-03-17 18:11:54,4.0,Not as described,Quality is decent for the price paid.,1.0,True
REV0008855,ORD0032928,CUST010667,PRD00035,2025-11-21 20:12:16,3.0,Damaged on arrival,Setup was straightforward and it works well.,4.0,True
REV0017502,ORD0004446,CUST001442,PRD01211,2026-03-23 16:54:03,5.0,Value for money,,0.0,True
REV0001812,ORD0032145,CUST010398,PRD00564,2025-09-27 19:10:42,4.0,Average,"Product works as expected, no complaints so far.",0.0,True
REV0009743,ORD0053744,CUST017412,PRD00758,2026-01-10 20:15:03,3.0,Would buy again,Colour is slightly different from the pictures.,3.0,True
REV0003528,ORD0012214,CUST003955,PRD00071,2026-05-28 00:49:51,3.0,Would buy again,,4.0,True
REV0001792,ORD0018177,CUST005882,PRD01389,,5.0,Poor packaging,Customer service resolved my issue quickly.,2.0,True
REV0002634,ORD0054633,CUST017722,PRD01009,2026-07-01 11:30:58,4.0,Value for money,Quality is decent for the price paid.,1.0,True
REV0004296,ORD0030826,CUST009956,PRD01007,2025-10-27 20:51:58,3.0,Poor packaging,Item arrived later than the estimated date.,4.0,True
REV0016573,ORD0015999,CUST005165,PRD00186,2025-08-13 00:51:29,4.0,Not as described,Customer service resolved my issue quickly.,0.0,True
REV0009091,ORD0054054,CUST017506,PRD00098,2026-04-11 14:36:25,4.0,Excellent quality,,4.0,True
REV0009039,ORD0043767,CUST014169,PRD00922,2025-09-28 12:21:35,3.0,Poor packaging,Item arrived later than the estimated date.,2.0,True
REV0014109,ORD0046948,CUST015176,PRD01326,2025-12-12 23:06:42,5.0,Highly recommend,Quality is decent for the price paid.,3.0,True
REV0007306,ORD0002340,CUST000740,PRD00324,2025-07-28 09:17:48,5.0,Damaged on arrival,"Product works as expected, no complaints so far.",1.0,True
REV0015621,ORD0012510,CUST004037,PRD00593,2026-03-25 16:00:14,4.0,Damaged on arrival,,0.0,True
REV0005041,ORD0013299,CUST004297,PRD01114,2025-06-08 11:53:06,4.0,Highly recommend,"Product works as expected, no complaints so far.",1.0,True
REV0002169,ORD0033696,CUST010927,PRD01017,2026-05-16 20:17:36,4.0,Very good,Colour is slightly different from the pictures.,1.0,True
REV0014730,ORD0037877,CUST012353,PRD00207,2026-07-20 15:36:36,4.0,Average,Colour is slightly different from the pictures.,1.0,True
REV0006828,ORD0048968,CUST015822,PRD00785,2025-03-20 16:43:12,,Highly recommend,Colour is slightly different from the pictures.,1.0,True
REV0003276,ORD0006521,CUST002114,PRD00647,2025-09-15 19:49:18,4.0,Not as described,"Good value, I have ordered a second one.",2.0,True
REV0002334,ORD0028595,CUST009236,PRD00595,2025-12-14 16:34:37,4.0,Would buy again,Customer service resolved my issue quickly.,0.0,True
REV0001761,ORD0059114,CUST019167,PRD00933,2026-02-24 07:46:54,3.0,Fast delivery,Stopped working after two weeks of use.,1.0,True
REV0017990,ORD0004435,CUST001442,PRD00372,2026-03-11 19:21:57,2.0,Average,Colour is slightly different from the pictures.,0.0,True
REV0002946,ORD0008242,CUST002657,PRD00875,2025-08-30 12:16:51,3.0,Delivery was slow,Packaging was torn but the item is fine.,1.0,True
REV0009526,ORD0025943,CUST008389,PRD00132,2025-08-31 11:55:59,5.0,Poor packaging,Stopped working after two weeks of use.,1.0,True
REV0005976,ORD0053815,CUST017440,PRD01332,2025-12-13 16:03:46,3.0,Value for money,Customer service resolved my issue quickly.,0.0,True
REV0009648,ORD0042794,CUST013878,PRD00037,2025-09-29 21:55:33,5.0,Damaged on arrival,"Good value, I have ordered a second one.",1.0,True
REV0012819,ORD0028128,CUST009073,PRD00480,2026-06-10 16:19:46,4.0,Exactly what I wanted,Rider was polite and the package was sealed.,3.0,True
REV0018197,ORD0057347,CUST018589,PRD00025,2025-10-18 09:52:43,4.0,Value for money,"Good value, I have ordered a second one.",1.0,True
REV0014613,ORD0040045,CUST013006,PRD01110,2026-03-01 18:20:33,5.0,Delivery was slow,Customer service resolved my issue quickly.,1.0,True
REV0005285,ORD0034816,CUST011326,PRD00553,2026-05-21 02:43:58,4.0,Fast delivery,Quality is decent for the price paid.,3.0,True
REV0015265,ORD0055294,CUST017917,PRD00972,2025-12-17 08:14:54,2.0,Not as described,Colour is slightly different from the pictures.,2.0,True
REV0018529,ORD0030293,CUST009791,PRD00714,2025-08-28 16:34:48,2.0,Excellent quality,Item arrived later than the estimated date.,0.0,True
REV0000044,ORD0002931,CUST000945,PRD00280,2025-06-19 20:49:12,4.0,Not as described,Rider was polite and the package was sealed.,1.0,True
REV0008116,ORD0054815,CUST017785,PRD01464,2026-03-16 01:38:11,5.0,Poor packaging,Quality is decent for the price paid.,3.0,True
REV0007304,ORD0017623,CUST005702,PRD00537,2025-02-21 18:35:35,5.0,Highly recommend,Stopped working after two weeks of use.,0.0,True
REV0008133,ORD0036005,CUST011680,PRD00064,2026-04-01 11:52:47,5.0,Not as described,Colour is slightly different from the pictures.,0.0,True
REV0004970,ORD0011747,CUST003803,PRD00094,2025-04-25 09:26:19,5.0,Not as described,Item arrived later than the estimated date.,2.0,True
REV0000117,ORD0061429,CUST019879,PRD00471,2026-04-09 14:19:58,3.0,Not as described,Rider was polite and the package was sealed.,2.0,True
REV0017690,ORD0040905,CUST013296,PRD01007,2025-02-18 14:22:54,4.0,Average,,0.0,True
REV0013896,ORD0003043,CUST000980,PRD00294,2026-05-23 13:34:53,5.0,Would buy again,Stopped working after two weeks of use.,2.0,True
REV0012069,ORD0049272,CUST015916,PRD01166,2026-06-09 05:13:53,4.0,Very good,Setup was straightforward and it works well.,5.0,True
REV0016817,ORD0050031,CUST016189,PRD01231,2025-03-21 13:01:36,,Damaged on arrival,Item arrived later than the estimated date.,2.0,True
REV0014272,ORD0000663,CUST000171,PRD00769,2025-11-19 19:40:29,5.0,Fast delivery,Quality is decent for the price paid.,1.0,True
REV0013288,ORD0055236,CUST017902,PRD01103,2025-05-05 22:24:10,5.0,Would buy again,Stopped working after two weeks of use.,3.0,True
REV0013296,ORD0002423,CUST000766,PRD00098,2026-05-19 11:39:16,4.0,Would buy again,"Good value, I have ordered a second one.",1.0,True
REV0007415,ORD0028999,CUST009378,PRD01151,2025-03-23 09:02:29,4.0,Average,Rider was polite and the package was sealed.,1.0,True
REV0006878,ORD0019646,CUST006400,PRD01168,2025-06-29 14:30:57,5.0,Would buy again,Rider was polite and the package was sealed.,1.0,True
REV0009133,ORD0004764,CUST001540,PRD00724,2026-01-06 19:47:08,4.0,Highly recommend,,1.0,True
REV0006479,ORD0012382,CUST004003,PRD00892,2025-07-10 21:33:57,3.0,,Packaging was torn but the item is fine.,1.0,True
REV0000704,ORD0011780,CUST003817,PRD01446,2025-12-22 07:30:47,4.0,Would buy again,Packaging was torn but the item is fine.,1.0,True
REV0001627,ORD0037193,CUST012089,PRD00663,2025-05-04 12:14:41,2.0,Delivery was slow,Customer service resolved my issue quickly.,1.0,True
REV0016700,ORD0001625,CUST000501,PRD01393,2026-03-21 15:09:02,5.0,Damaged on arrival,"Good value, I have ordered a second one.",3.0,True
REV0008228,ORD0003516,CUST001105,PRD01344,2026-03-07 07:46:16,,Exactly what I wanted,,0.0,True
REV0005334,ORD0051976,CUST016803,PRD00476,2026-01-02 14:43:41,5.0,Value for money,Quality is decent for the price paid.,3.0,True
REV0011675,ORD0019177,CUST006246,PRD00134,2025-11-04 08:14:56,5.0,Value for money,Customer service resolved my issue quickly.,2.0,True
REV0014002,ORD0046517,CUST015036,PRD01324,2025-12-20 22:57:11,3.0,Exactly what I wanted,Stopped working after two weeks of use.,1.0,True
REV0006246,ORD0044937,CUST014574,PRD00476,2025-07-10 23:04:55,5.0,Value for money,Stopped working after two weeks of use.,1.0,True
REV0008394,ORD0011677,CUST003783,PRD00068,2025-05-16 14:59:22,3.0,Excellent quality,Colour is slightly different from the pictures.,2.0,True
REV0002281,ORD0049298,CUST015927,PRD01137,2025-05-26 12:56:26,3.0,Poor packaging,Rider was polite and the package was sealed.,0.0,True
REV0013350,ORD0013869,CUST004473,PRD01056,2026-05-24 21:55:33,3.0,Fast delivery,Setup was straightforward and it works well.,1.0,True
REV0008951,ORD0041463,CUST013479,PRD00238,2026-07-02 10:19:11,,Very good,"Product works as expected, no complaints so far.",3.0,True
REV0004835,ORD0030058,CUST009719,PRD01438,2025-07-09 11:01:09,5.0,Highly recommend,Customer service resolved my issue quickly.,2.0,True
REV0015602,ORD0014339,CUST004639,PRD01115,2025-07-01 03:41:10,5.0,Very good,"Good value, I have ordered a second one.",0.0,True
REV0000980,ORD0037840,CUST012334,PRD00383,2025-10-26 09:55:44,,Damaged on arrival,Packaging was torn but the item is fine.,3.0,True
REV0015106,ORD0032271,CUST010443,PRD01049,2026-05-12 08:45:48,4.0,Very good,Customer service resolved my issue quickly.,2.0,True
REV0003820,ORD0024854,CUST008051,PRD01157,2025-06-02 09:31:09,4.0,Would buy again,Item arrived later than the estimated date.,1.0,True
REV0018460,ORD0054639,CUST017727,PRD00210,2026-05-06 00:23:19,5.0,Would buy again,Rider was polite and the package was sealed.,2.0,True
REV0015330,ORD0048703,CUST015726,PRD00686,2025-12-29 08:15:10,5.0,,Rider was polite and the package was sealed.,1.0,True
REV0017269,ORD0054604,CUST017707,PRD00262,2026-01-02 15:50:46,4.0,Very good,Rider was polite and the package was sealed.,1.0,True
REV0018312,ORD0027848,CUST008984,PRD01420,2025-12-27 10:03:38,2.0,Exactly what I wanted,Stopped working after two weeks of use.,2.0,True
REV0001180,ORD0016161,CUST005211,PRD01176,2026-02-26 10:25:55,4.0,Value for money,Customer service resolved my issue quickly.,1.0,True
REV0001019,ORD0014230,CUST004594,PRD00363,2026-04-17 08:29:57,3.0,,Item arrived later than the estimated date.,1.0,True
REV0002956,ORD0017918,CUST005796,PRD00708,2026-02-05 07:30:05,4.0,Poor packaging,Item arrived later than the estimated date.,2.0,True
REV0010962,ORD0012742,CUST004108,PRD00058,2026-05-11 06:23:24,4.0,Fast delivery,Stopped working after two weeks of use.,3.0,True
REV0017836,ORD0011651,CUST003776,PRD00210,2026-07-04 22:46:46,5.0,Not as described,"Good value, I have ordered a second one.",3.0,True
REV0012074,ORD0022733,CUST007340,PRD00238,2026-04-01 15:18:57,4.0,Value for money,"Good value, I have ordered a second one.",1.0,True
REV0003372,ORD0040706,CUST013227,PRD00214,2026-03-18 23:45:29,2.0,Damaged on arrival,"Good value, I have ordered a second one.",0.0,True
REV0002401,ORD0012192,CUST003952,PRD01176,2026-01-09 11:30:17,,Value for money,Packaging was torn but the item is fine.,1.0,True
REV0004647,ORD0056869,CUST018416,PRD00131,2026-03-12 11:43:19,4.0,Not as described,Colour is slightly different from the pictures.,0.0,True
REV0015511,ORD0020663,CUST006743,PRD01319,2026-06-02 09:39:07,4.0,Excellent quality,Setup was straightforward and it works well.,4.0,True
REV0006007,ORD0033757,CUST010953,PRD00991,2025-04-29 16:24:15,4.0,Fast delivery,"Good value, I have ordered a second one.",2.0,True
REV0003030,ORD0059531,CUST019306,PRD00625,2025-11-10 23:45:46,5.0,Delivery was slow,Item arrived later than the estimated date.,3.0,True
REV0012297,ORD0009358,CUST000751,PRD00780,2025-09-13 19:59:50,3.0,Would buy again,Packaging was torn but the item is fine.,3.0,True
REV0013625,ORD0036102,CUST011710,PRD01260,2025-07-26 12:03:42,5.0,Value for money,Customer service resolved my issue quickly.,1.0,True
REV0002076,ORD0015022,CUST004860,PRD00394,2025-04-19 13:26:59,5.0,Fast delivery,Rider was polite and the package was sealed.,0.0,True
REV0005426,ORD0019540,CUST006367,PRD00693,2026-03-08 19:38:37,2.0,Delivery was slow,Item arrived later than the estimated date.,2.0,True
REV0000950,ORD0057456,CUST018613,PRD00372,2025-02-03 07:27:50,3.0,Damaged on arrival,Rider was polite and the package was sealed.,1.0,True
REV0004497,ORD0009021,CUST002918,PRD01021,2026-04-09 08:32:56,3.0,Exactly what I wanted,Rider was polite and the package was sealed.,2.0,True
REV0014072,ORD0029018,CUST009381,PRD00009,2026-05-10 04:46:21,,Fast delivery,"Product works as expected, no complaints so far.",1.0,True
REV0002992,ORD0031413,CUST010143,PRD00446,2026-05-29 12:45:35,5.0,,Stopped working after two weeks of use.,2.0,True
REV0015611,ORD0011086,CUST003579,PRD01443,2025-06-25 20:11:08,5.0,Highly recommend,Setup was straightforward and it works well.,2.0,True
REV0005675,ORD0055091,CUST017865,PRD00439,2025-10-28 17:29:19,3.0,Very good,Packaging was torn but the item is fine.,4.0,True
REV0000333,ORD0055749,CUST018066,PRD01112,2025-12-15 06:39:01,5.0,Damaged on arrival,"Product works as expected, no complaints so far.",0.0,True
REV0002068,ORD0017565,CUST005680,PRD01229,2026-01-01 14:12:18,5.0,Would buy again,Stopped working after two weeks of use.,1.0,True
REV0007076,ORD0020906,CUST006804,PRD01039,2026-01-28 19:01:08,2.0,Very good,Rider was polite and the package was sealed.,1.0,True
REV0005605,ORD0030688,CUST009919,PRD01345,2026-01-06 20:37:22,4.0,Delivery was slow,Stopped working after two weeks of use.,5.0,True
REV0006291,ORD0000999,CUST000299,PRD00100,2025-05-29 13:07:10,4.0,Excellent quality,Stopped working after two weeks of use.,1.0,True
REV0009164,ORD0013870,CUST004473,PRD01079,2025-07-07 00:37:24,4.0,Highly recommend,"Product works as expected, no complaints so far.",1.0,True
REV0013424,ORD0017408,CUST005640,PRD01286,2025-06-05 10:50:09,4.0,Delivery was slow,Rider was polite and the package was sealed.,1.0,True
REV0013592,ORD0054144,CUST017531,PRD00204,2026-01-18 14:34:55,5.0,Highly recommend,Stopped working after two weeks of use.,2.0,True
REV0013539,ORD0021568,CUST006976,PRD01259,2025-10-09 08:27:31,4.0,Delivery was slow,Rider was polite and the package was sealed.,2.0,True
REV0005663,ORD0004103,CUST001331,PRD00500,2026-07-03 20:44:11,5.0,Delivery was slow,Setup was straightforward and it works well.,1.0,True
REV0009458,ORD0053184,CUST017237,PRD00522,2025-08-13 11:55:55,3.0,Exactly what I wanted,"Product works as expected, no complaints so far.",4.0,True
REV0008242,ORD0054297,CUST017600,PRD01136,2025-10-15 17:53:45,4.0,Would buy again,"Product works as expected, no complaints so far.",2.0,True
REV0018237,ORD0058474,CUST018934,PRD00676,,4.0,Highly recommend,Colour is slightly different from the pictures.,1.0,True
REV0013897,ORD0051676,CUST016702,PRD01331,2025-03-29 15:34:04,4.0,,,1.0,True
REV0000322,ORD0003768,CUST001192,PRD00699,2026-02-18 16:55:01,5.0,Delivery was slow,,1.0,True
REV0011502,ORD0029076,CUST009392,PRD00596,,2.0,Highly recommend,Packaging was torn but the item is fine.,3.0,True
REV0007218,ORD0019831,CUST006465,PRD00759,2025-07-20 17:58:36,3.0,Not as described,Quality is decent for the price paid.,1.0,True
REV0016786,ORD0017015,CUST005504,PRD01062,2026-02-26 06:49:01,4.0,Delivery was slow,Customer service resolved my issue quickly.,4.0,True
REV0011767,ORD0036781,CUST011941,PRD00104,2025-12-15 12:19:40,5.0,Would buy again,Packaging was torn but the item is fine.,5.0,True
REV0014865,ORD0007779,CUST002490,PRD00296,2025-10-07 20:11:23,4.0,Fast delivery,Rider was polite and the package was sealed.,3.0,True
REV0006984,ORD0060355,CUST019568,PRD01216,2026-06-22 19:41:18,3.0,Exactly what I wanted,Setup was straightforward and it works well.,0.0,True
REV0011652,ORD0028984,CUST009368,PRD00143,2025-08-17 18:41:17,2.0,Damaged on arrival,"Good value, I have ordered a second one.",0.0,True
REV0004631,ORD0012502,CUST004033,PRD00584,2026-05-17 12:17:28,5.0,Highly recommend,Customer service resolved my issue quickly.,0.0,True
REV0009538,ORD0037500,CUST012207,PRD00132,2025-12-14 00:15:26,,Excellent quality,Setup was straightforward and it works well.,6.0,True
REV0004618,ORD0003264,CUST001031,PRD00385,,5.0,Exactly what I wanted,Colour is slightly different from the pictures.,2.0,True
REV0018143,ORD0025993,CUST008403,PRD01423,2025-12-26 09:27:56,4.0,Not as described,"Product works as expected, no complaints so far.",2.0,True
REV0004360,ORD0048746,CUST015749,PRD01014,2025-12-31 12:24:28,,Not as described,"Product works as expected, no complaints so far.",1.0,True
REV0008098,ORD0008324,CUST002688,PRD01434,2025-09-15 20:52:35,5.0,Fast delivery,Rider was polite and the package was sealed.,4.0,True
REV0000949,ORD0024092,CUST007792,PRD00936,2025-07-04 15:17:14,4.0,,Item arrived later than the estimated date.,1.0,True
REV0015208,ORD0009223,CUST002983,PRD00985,2026-06-28 16:30:48,3.0,Very good,Colour is slightly different from the pictures.,0.0,True
REV0013864,ORD0048867,CUST015789,PRD01130,2026-06-20 17:13:41,3.0,Poor packaging,Quality is decent for the price paid.,2.0,True
REV0006022,ORD0045721,CUST014787,PRD00507,2026-04-14 23:35:39,4.0,Would buy again,Item arrived later than the estimated date.,1.0,True
REV0003539,ORD0047566,CUST015370,PRD01336,2026-04-22 14:03:09,4.0,Exactly what I wanted,Packaging was torn but the item is fine.,3.0,True
REV0012622,ORD0050619,CUST016367,PRD01090,2026-02-21 19:33:30,2.0,Delivery was slow,Customer service resolved my issue quickly.,5.0,True
REV0011056,ORD0001333,CUST000410,PRD00767,2025-12-14 17:36:34,4.0,Average,"Product works as expected, no complaints so far.",2.0,True
